date,landing_page,channel_group,country,active_users_total,active_users_mobile,active_users_desktop,active_users_tablet
2025-07-20,/storage/freezer-containers.html,Organic Search,United Kingdom,3,3,0,0
2025-07-21,(not set),Organic Search,Ireland,1,0,1,0
2025-07-21,/,Direct,Nigeria,1,0,1,0
2025-07-21,/,Direct,Pakistan,1,0,1,0
2025-07-21,/,Direct,Russia,1,0,1,0
2025-07-21,/,Direct,United Kingdom,1,0,1,0
2025-07-21,/,Organic Search,India,1,0,1,0
2025-07-21,/,Organic Search,Ireland,2,0,2,0
2025-07-21,/,Organic Search,Netherlands,1,0,1,0
2025-07-21,/,Organic Search,United Kingdom,7,0,7,0
2025-07-21,/,Referral,United Kingdom,1,0,1,0
2025-07-21,/about/cold-store-rental.html,Organic Search,Switzerland,1,0,1,0
2025-07-21,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/blast-freezer,Direct,United Kingdom,1,0,1,0
2025-07-21,/blast-freezer,Organic Search,United Kingdom,1,1,0,0
2025-07-21,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/blast-freezer/40ft-power-blast-25kw.html,Organic Search,United Kingdom,1,1,0,0
2025-07-21,/blast-freezer/40ft-power-blast-25kw.html,Organic Search,Vietnam,1,0,1,0
2025-07-21,/blast-freezer/40ft-power-blast-60kw.html,Organic Search,Syria,1,1,0,0
2025-07-21,/blast-freezer/45ft-iso-blast-freezer.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/blast-freezer/super-freezer.html,Direct,Finland,1,0,1,0
2025-07-21,/blast-freezer/super-freezer.html,Organic Search,Thailand,1,0,1,0
2025-07-21,/blast-freezers-lp,Paid Search,United Kingdom,1,1,0,0
2025-07-21,/brakes-video,Organic Video,United Kingdom,1,0,1,0
2025-07-21,/case-studies/greencore-group.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/cold-rooms-lp,Cross-network,United Kingdom,3,3,0,0
2025-07-21,/cold-rooms-lp,Paid Search,United Kingdom,110,99,5,6
2025-07-21,/cold-stores,Direct,United Kingdom,1,0,1,0
2025-07-21,/cold-stores,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/cold-stores,Paid Search,United Kingdom,1,1,0,0
2025-07-21,/cold-stores,Referral,Ireland,1,0,1,0
2025-07-21,/enquiry,Direct,United Kingdom,1,1,0,0
2025-07-21,/enquiry/contactConfirm.php,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/heated/hotbox.html,Organic Search,Spain,1,1,0,0
2025-07-21,/industry/industries.html,Paid Search,United Kingdom,1,1,0,0
2025-07-21,/knowledge/meat-cold-storage.html,Organic Search,United Kingdom,1,1,0,0
2025-07-21,/knowledge/retail-cold-storage.html,Organic Search,Mexico,1,0,1,0
2025-07-21,/knowledge/retail-cold-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/monitoring/rmoni.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/news/cold-storage-fruit-and-veg.html,Direct,Spain,1,1,0,0
2025-07-21,/news/cold-storage-fruit-and-veg.html,Organic Search,India,3,2,1,0
2025-07-21,/news/cold-storage-types.html,Organic Search,India,1,0,1,0
2025-07-21,/news/dry-aging-meat.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/news/tempering-units.html,Organic Search,United States,1,1,0,0
2025-07-21,/news/walk-in-fridge.html,Direct,United Kingdom,1,0,1,0
2025-07-21,/news/what-blast-freezer.html,Organic Search,Malaysia,1,0,1,0
2025-07-21,/news/what-blast-freezer.html,Organic Search,Thailand,1,0,1,0
2025-07-21,/news/what-blast-freezer.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/news/what-blast-freezer.html,Organic Search,United States,1,1,0,0
2025-07-21,/refrigerated-container,Organic Search,United Kingdom,2,0,2,0
2025-07-21,/refrigerated-container/10ft.html,Direct,Türkiye,1,0,1,0
2025-07-21,/refrigerated-container/10ft.html,Organic Search,United Kingdom,2,0,2,0
2025-07-21,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/refrigerated-container/40ft.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/refrigerated-container/index.html,Direct,United Kingdom,1,0,1,0
2025-07-21,/refrigerated-storage/refrigeration-methods.html,Organic Search,India,1,1,0,0
2025-07-21,/refrigerated-units-lp,Paid Search,United Kingdom,6,4,2,0
2025-07-21,/refrigeration/cold-rooms/birmingham.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/refrigeration/cold-storage/bristol.html,Direct,Gambia,1,1,0,0
2025-07-21,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,1,0,0
2025-07-21,/refrigeration/cold-storage/norwich.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/refrigeration/reefer-containers/liverpool.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/refrigeration/refrigerated-containers/belfast.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/refrigeration/refrigerated-containers/london.html,Organic Search,United Kingdom,1,1,0,0
2025-07-21,/refrigeration/refrigerated-storage/glasgow.html,Organic Search,United Kingdom,1,1,0,0
2025-07-21,/services/commercial-freezers.html,Direct,United Kingdom,1,1,0,0
2025-07-21,/services/commercial-freezers.html,Organic Search,United Kingdom,2,0,2,0
2025-07-21,/specialist/quick-thaw-units.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/storage/cold-stores-rooms.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/storage/portable-refrigeration-units.html,Direct,France,2,1,1,0
2025-07-21,/storage/portable-refrigeration-units.html,Organic Search,United Kingdom,1,0,1,0
2025-07-21,/storage/vaccine-fridges.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/,Direct,Germany,2,0,2,0
2025-07-22,/,Direct,Nigeria,1,1,0,0
2025-07-22,/,Direct,United Kingdom,4,0,4,0
2025-07-22,/,Direct,United States,1,0,1,0
2025-07-22,/,Direct,Vietnam,1,0,1,0
2025-07-22,/,Email,Brazil,3,0,3,0
2025-07-22,/,Email,Greece,1,0,1,0
2025-07-22,/,Email,Hungary,1,0,1,0
2025-07-22,/,Email,Netherlands,2,0,2,0
2025-07-22,/,Email,Norway,1,0,1,0
2025-07-22,/,Email,Spain,1,0,1,0
2025-07-22,/,Email,United Kingdom,5,0,5,0
2025-07-22,/,Email,United States,1,0,1,0
2025-07-22,/,Organic Search,Australia,1,0,1,0
2025-07-22,/,Organic Search,Germany,1,1,0,0
2025-07-22,/,Organic Search,India,1,0,1,0
2025-07-22,/,Organic Search,Ireland,2,0,2,0
2025-07-22,/,Organic Search,Poland,1,0,1,0
2025-07-22,/,Organic Search,United Kingdom,4,2,2,0
2025-07-22,/,Referral,United Kingdom,1,0,1,0
2025-07-22,/about/cold-store-rental.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/about/what-crs-does.html,Direct,United Kingdom,2,1,1,0
2025-07-22,/blast-freezer,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/blast-freezer,Paid Search,United Kingdom,1,0,1,0
2025-07-22,/blast-freezer/10ftblastfreezer.html,Organic Social,Zimbabwe,1,0,1,0
2025-07-22,/blast-freezer/20ftblastfreezer.html,Organic Search,Bulgaria,1,0,1,0
2025-07-22,/blast-freezer/20ftblastfreezer.html,Organic Search,China,1,0,1,0
2025-07-22,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/blast-freezer/40ft-iso-blast-freezer.html,Organic Search,Canada,1,1,0,0
2025-07-22,/blast-freezer/40ftblastfreezer.html,Organic Search,Philippines,1,0,1,0
2025-07-22,/blast-freezers-lp,Paid Search,United Kingdom,1,1,0,0
2025-07-22,/blast-freezers/privacy.html,Direct,India,1,0,1,0
2025-07-22,/blastfreezer/warehouse/birmingham.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/brands/carrier.html,Organic Search,United Kingdom,2,0,2,0
2025-07-22,/case-studies,Paid Search,United Kingdom,1,0,1,0
2025-07-22,/case-studies/brakes-case-study.html,Email,Malaysia,1,0,1,0
2025-07-22,/case-studies/brakes-case-study.html,Email,Norway,1,0,1,0
2025-07-22,/case-studies/brakes-case-study.html,Email,Sweden,1,0,1,0
2025-07-22,/case-studies/brakes-case-study.html,Email,United Kingdom,3,0,3,0
2025-07-22,/case-studies/brakes-case-study.html,Email,United States,1,0,1,0
2025-07-22,/case-studies/brakes-case-study.html,Email,Venezuela,1,0,1,0
2025-07-22,/cold-rooms-lp,Cross-network,United Kingdom,3,3,0,0
2025-07-22,/cold-rooms-lp,Paid Search,United Kingdom,64,54,7,3
2025-07-22,/cold-rooms/walk-in-fridge.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/cold-stores,Direct,United Kingdom,3,1,2,0
2025-07-22,/cold-stores,Email,Ireland,1,0,1,0
2025-07-22,/cold-stores,Email,Norway,1,0,1,0
2025-07-22,/cold-stores,Email,Spain,1,0,1,0
2025-07-22,/cold-stores,Email,Ukraine,1,0,1,0
2025-07-22,/cold-stores,Email,United Kingdom,3,0,3,0
2025-07-22,/cold-stores,Email,United States,1,0,1,0
2025-07-22,/cold-stores,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/cold-stores,Paid Search,United Kingdom,2,1,1,0
2025-07-22,/enquiry,Email,Australia,1,0,1,0
2025-07-22,/enquiry,Email,Ireland,1,0,1,0
2025-07-22,/enquiry,Email,Philippines,1,0,1,0
2025-07-22,/enquiry,Email,Sweden,1,0,1,0
2025-07-22,/enquiry,Email,United Kingdom,9,0,9,0
2025-07-22,/enquiry,Email,United States,2,0,2,0
2025-07-22,/enquiry,Paid Search,United Kingdom,1,1,0,0
2025-07-22,/enquiry,Referral,Bulgaria,1,0,1,0
2025-07-22,/enquiry,Referral,Ireland,1,0,1,0
2025-07-22,/enquiry/contactConfirm.php,Direct,United Kingdom,2,0,2,0
2025-07-22,/enquiry/contactConfirm.php,Direct,United States,1,0,1,0
2025-07-22,/get-in-touch,Paid Search,United Kingdom,3,2,1,0
2025-07-22,/industry/fish-cold-storage.html,Direct,United Kingdom,1,1,0,0
2025-07-22,/industry/fish-cold-storage.html,Organic Search,Laos,1,0,1,0
2025-07-22,/industry/industries.html,Email,Australia,1,0,1,0
2025-07-22,/industry/industries.html,Email,Singapore,1,0,1,0
2025-07-22,/industry/industries.html,Email,United Kingdom,2,0,2,0
2025-07-22,/industry/industries.html,Email,United States,1,0,1,0
2025-07-22,/industry/industries.html,Email,Venezuela,1,0,1,0
2025-07-22,/industry/industries.html,Paid Search,United Kingdom,1,1,0,0
2025-07-22,/knowledge/meat-cold-storage.html,Organic Search,Indonesia,1,0,1,0
2025-07-22,/knowledge/retail-cold-storage.html,Organic Search,Jamaica,1,1,0,0
2025-07-22,/megas,Email,Germany,1,0,1,0
2025-07-22,/megas,Email,Norway,1,0,1,0
2025-07-22,/megas,Email,Ukraine,1,0,1,0
2025-07-22,/megas,Email,United Kingdom,3,0,3,0
2025-07-22,/megas,Email,United States,1,0,1,0
2025-07-22,/news/carbon-fibre-cold-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/news/cold-storage-fruit-and-veg.html,Direct,India,1,1,0,0
2025-07-22,/news/cold-storage-fruit-and-veg.html,Organic Search,Australia,1,1,0,0
2025-07-22,/news/cold-storage-fruit-and-veg.html,Organic Search,India,1,0,1,0
2025-07-22,/news/cold-storage-fruit-and-veg.html,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/news/cold-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/news/dairy-operations.html,Organic Search,Canada,1,0,1,0
2025-07-22,/news/dry-aging-meat.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/news/dry-ice-vs-eutectic-plates.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/news/tempering-units.html,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/news/thawingwithcoldstorage.html,Organic Search,India,1,0,1,0
2025-07-22,/news/walk-in-fridge.html,Direct,United Kingdom,1,0,1,0
2025-07-22,/news/what-blast-freezer.html,Direct,India,1,1,0,0
2025-07-22,/news/what-blast-freezer.html,Direct,United Kingdom,1,1,0,0
2025-07-22,/news/what-blast-freezer.html,Organic Search,India,1,0,1,0
2025-07-22,/news/what-blast-freezer.html,Organic Search,Nepal,1,0,1,0
2025-07-22,/news/what-blast-freezer.html,Organic Search,Philippines,1,1,0,0
2025-07-22,/refrigerated-container/10ft.html,Organic Search,Bulgaria,1,0,1,0
2025-07-22,/refrigerated-container/10ft.html,Organic Search,Germany,1,1,0,0
2025-07-22,/refrigerated-container/20ft.html,Organic Search,Colombia,1,0,1,0
2025-07-22,/refrigerated-container/20ft.html,Organic Search,Netherlands,1,1,0,0
2025-07-22,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/refrigerated-container/40ft.html,Organic Search,Angola,1,1,0,0
2025-07-22,/refrigerated-container/40ft.html,Organic Search,United Kingdom,4,1,3,0
2025-07-22,/refrigerated-container/grade-c-range.html,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/refrigerated-container/ultra-low.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/refrigerated-units-lp,Paid Search,United Kingdom,6,2,4,0
2025-07-22,/refrigeration/cold-rooms/birmingham.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/refrigeration/cold-rooms/bristol.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/refrigeration/cold-rooms/leicester.html,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/refrigeration/refrigerated-containers/leicester.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/refrigeration/refrigerated-containers/liverpool.html,Direct,United Kingdom,1,0,1,0
2025-07-22,/refrigeration/refrigerated-containers/plymouth.html,Organic Search,Australia,1,0,1,0
2025-07-22,/refrigeration/refrigerated-storage/cardiff.html,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/refrigeration/refrigerated-storage/stoke-on-trent.html,Organic Search,United Kingdom,1,0,1,0
2025-07-22,/services/commercial-refrigeration.html,Unassigned,United Kingdom,1,1,0,0
2025-07-22,/specialist/climate-controlled.html,Organic Search,France,1,0,1,0
2025-07-22,/specialist/climate-controlled.html,Organic Search,United Kingdom,1,1,0,0
2025-07-22,/specialist/loading-dock-facility.html,Direct,United Kingdom,1,0,1,0
2025-07-22,/specialist/meat-rail.html,Organic Search,United States,1,0,1,0
2025-07-22,/specialist/quick-thaw-units.html,Referral,United Kingdom,1,0,1,0
2025-07-22,/storage/cold-storage.html,Referral,United Kingdom,1,0,1,0
2025-07-22,/storage/freezer-containers.html,Organic Search,United Kingdom,2,1,1,0
2025-07-22,/storage/vaccine-fridges.html,Organic Search,India,1,0,1,0
2025-07-22,/widespan,Direct,United Kingdom,1,0,1,0
2025-07-23,(not set),Cross-network,United Kingdom,1,1,0,0
2025-07-23,(not set),Paid Search,United Kingdom,1,0,1,0
2025-07-23,/,Direct,Germany,1,0,1,0
2025-07-23,/,Direct,Singapore,1,0,1,0
2025-07-23,/,Direct,United Kingdom,5,4,1,0
2025-07-23,/,Direct,United States,1,0,1,0
2025-07-23,/,Organic Search,Ireland,1,0,1,0
2025-07-23,/,Organic Search,Netherlands,1,0,1,0
2025-07-23,/,Organic Search,United Kingdom,8,0,8,0
2025-07-23,/,Organic Search,United States,1,0,1,0
2025-07-23,/,Referral,Ireland,1,0,1,0
2025-07-23,/,Referral,United Kingdom,1,0,1,0
2025-07-23,/about/what-crs-does.html,Direct,Germany,1,0,1,0
2025-07-23,/archive/coldkit-matrix-coldrooms.html,Organic Search,India,1,0,1,0
2025-07-23,/blast-freezer,Organic Search,Ireland,1,0,1,0
2025-07-23,/blast-freezer,Organic Search,United Kingdom,2,1,1,0
2025-07-23,/blast-freezer/10ftblastfreezer.html,Organic Search,United Kingdom,1,0,1,0
2025-07-23,/blast-freezer/20ftblastfreezer.html,Organic Search,Ireland,1,0,1,0
2025-07-23,/blast-freezer/40ft-power-blast-60kw.html,Organic Search,United Kingdom,1,0,1,0
2025-07-23,/blast-freezer/wide-body-power-blast-115kw.html,Organic Search,Ireland,1,0,1,0
2025-07-23,/blastfreezer/rental/london.html,Organic Search,Hungary,1,0,1,0
2025-07-23,/blastfreezer/rental/london.html,Organic Search,United Kingdom,1,0,1,0
2025-07-23,/brakes-video,Organic Video,United Kingdom,1,0,1,0
2025-07-23,/brands/thermo-king.html,Organic Search,South Africa,1,0,1,0
2025-07-23,/case-studies/brakes-case-study.html,Email,Ireland,1,0,1,0
2025-07-23,/case-studies/brakes-case-study.html,Email,United Kingdom,1,0,1,0
2025-07-23,/cold-rooms-lp,Cross-network,Ireland,1,1,0,0
2025-07-23,/cold-rooms-lp,Cross-network,United Kingdom,5,5,0,0
2025-07-23,/cold-rooms-lp,Paid Search,United Kingdom,62,51,10,2
2025-07-23,/cold-stores,Direct,United Kingdom,1,0,1,0
2025-07-23,/cold-stores,Organic Search,United Kingdom,3,1,2,0
2025-07-23,/crs-cold-stores-0-0,Email,United Kingdom,1,0,1,0
2025-07-23,/enquiry,Direct,Germany,1,0,1,0
2025-07-23,/get-in-touch-with-crs,Paid Search,United Kingdom,4,0,4,0
2025-07-23,/industrial,Paid Search,United Kingdom,1,1,0,0
2025-07-23,/knowledge/cold-chain.html,Organic Search,United Kingdom,1,0,1,0
2025-07-23,/knowledge/container-guide.html,Unassigned,Afghanistan,1,1,0,0
2025-07-23,/megas,Direct,United Kingdom,1,0,1,0
2025-07-23,/megas,Organic Search,United Kingdom,1,1,0,0
2025-07-23,/megas,Paid Search,United Kingdom,1,0,1,0
2025-07-23,/news/blast-freezer.html,Organic Search,Australia,1,1,0,0
2025-07-23,/news/carbon-fibre-cold-storage.html,Organic Search,Estonia,1,1,0,0
2025-07-23,/news/cold-storage-fruit-and-veg.html,Direct,India,1,1,0,0
2025-07-23,/news/cold-storage-fruit-and-veg.html,Organic Search,India,3,2,1,0
2025-07-23,/news/foods-kept-in-blast-freezers.html,Organic Search,United Kingdom,1,0,0,1
